2023-08-14 17:23:11.385,��������������������������������������������0
2023-08-14 17:23:11.385,0
2023-08-14 17:23:11.385,0
2023-08-14 17:23:11.385,0
2023-08-14 17:23:11.395,0
2023-08-14 17:23:11.407,0
2023-08-14 17:23:11.415,0
2023-08-14 17:23:11.425,0
2023-08-14 17:23:11.436,0
2023-08-14 17:23:11.446,0
2023-08-14 17:23:11.457,0
2023-08-14 17:23:11.474,0
2023-08-14 17:23:11.474,0
2023-08-14 17:23:11.485,0
2023-08-14 17:23:11.493,0
2023-08-14 17:23:11.500,0
2023-08-14 17:23:11.516,0
2023-08-14 17:23:11.527,0
2023-08-14 17:23:11.534,0
2023-08-14 17:23:11.534,0
2023-08-14 17:23:11.562,0
2023-08-14 17:23:11.565,0
2023-08-14 17:23:11.580,0
2023-08-14 17:23:11.589,0
2023-08-14 17:23:11.597,0
2023-08-14 17:23:11.597,0
2023-08-14 17:23:11.611,0
2023-08-14 17:23:11.627,0
2023-08-14 17:23:11.636,0
2023-08-14 17:23:11.651,0
2023-08-14 17:23:11.662,0
2023-08-14 17:23:11.670,0
2023-08-14 17:23:11.676,0
2023-08-14 17:23:11.676,0
2023-08-14 17:23:11.693,0
2023-08-14 17:23:11.706,0
2023-08-14 17:23:11.709,0
2023-08-14 17:23:11.722,0
2023-08-14 17:23:11.736,0
2023-08-14 17:23:11.754,0
2023-08-14 17:23:11.754,0
2023-08-14 17:23:11.764,0
2023-08-14 17:23:11.775,0
2023-08-14 17:23:11.788,0
2023-08-14 17:23:11.794,0
2023-08-14 17:23:11.806,0
2023-08-14 17:23:11.819,0
2023-08-14 17:23:11.827,0
2023-08-14 17:23:11.835,0
2023-08-14 17:23:11.850,0
2023-08-14 17:23:11.860,0
2023-08-14 17:23:11.869,0
2023-08-14 17:23:11.879,0
2023-08-14 17:23:11.887,0
2023-08-14 17:23:11.897,0
2023-08-14 17:23:11.909,0
2023-08-14 17:23:11.918,0
2023-08-14 17:23:11.927,0
2023-08-14 17:23:11.944,0
2023-08-14 17:23:11.944,0
2023-08-14 17:23:11.957,0
2023-08-14 17:23:11.966,0
2023-08-14 17:23:11.978,0
2023-08-14 17:23:11.987,0
2023-08-14 17:23:11.996,0
2023-08-14 17:23:12.008,0
2023-08-14 17:23:12.017,0
2023-08-14 17:23:12.033,0
2023-08-14 17:23:12.042,0
2023-08-14 17:23:12.050,0
2023-08-14 17:23:12.060,0
2023-08-14 17:23:12.068,0
2023-08-14 17:23:12.077,0
2023-08-14 17:23:12.087,0
2023-08-14 17:23:12.098,0
2023-08-14 17:23:12.107,0
2023-08-14 17:23:12.122,0
2023-08-14 17:23:12.129,0
2023-08-14 17:23:12.140,0
2023-08-14 17:23:12.144,0
2023-08-14 17:23:12.154,0
2023-08-14 17:23:12.168,0
2023-08-14 17:23:12.176,0
2023-08-14 17:23:12.188,0
2023-08-14 17:23:12.196,0
2023-08-14 17:23:12.211,0
2023-08-14 17:23:12.220,0
2023-08-14 17:23:12.231,0
2023-08-14 17:23:12.234,0
2023-08-14 17:23:12.246,0
2023-08-14 17:23:12.257,0
2023-08-14 17:23:12.267,0
2023-08-14 17:23:12.278,0
2023-08-14 17:23:12.287,0
2023-08-14 17:23:12.296,0
2023-08-14 17:23:12.311,0
2023-08-14 17:23:12.320,0
2023-08-14 17:23:12.329,0
2023-08-14 17:23:12.338,0
2023-08-14 17:23:12.347,0
2023-08-14 17:23:12.356,0
2023-08-14 17:23:12.369,0
2023-08-14 17:23:12.377,0
2023-08-14 17:23:12.386,0
2023-08-14 17:23:12.405,0
2023-08-14 17:23:12.405,0
2023-08-14 17:23:12.418,0
2023-08-14 17:23:12.427,0
2023-08-14 17:23:12.438,0
2023-08-14 17:23:12.447,0
2023-08-14 17:23:12.456,0
2023-08-14 17:23:12.468,0
2023-08-14 17:23:12.483,0
2023-08-14 17:23:12.492,0
2023-08-14 17:23:12.501,0
2023-08-14 17:23:12.510,0
2023-08-14 17:23:12.520,0
2023-08-14 17:23:12.526,0
2023-08-14 17:23:12.537,0
2023-08-14 17:23:12.543,0
2023-08-14 17:23:12.557,0
2023-08-14 17:23:12.566,0
2023-08-14 17:23:12.579,0
2023-08-14 17:23:12.587,0
2023-08-14 17:23:12.600,0
2023-08-14 17:23:12.603,0
2023-08-14 17:23:12.619,0
2023-08-14 17:23:12.625,0
2023-08-14 17:23:12.636,0
2023-08-14 17:23:12.645,0
2023-08-14 17:23:12.651,0
2023-08-14 17:23:12.666,0
2023-08-14 17:23:12.680,0
2023-08-14 17:23:12.689,0
2023-08-14 17:23:12.699,0
2023-08-14 17:23:12.700,0
2023-08-14 17:23:12.715,0
2023-08-14 17:23:12.715,0
2023-08-14 17:23:12.738,0
2023-08-14 17:23:12.747,0
2023-08-14 17:23:12.756,0
2023-08-14 17:23:12.773,0
2023-08-14 17:23:12.775,0
2023-08-14 17:23:12.782,0
2023-08-14 17:23:12.795,0
2023-08-14 17:23:12.808,0
2023-08-14 17:23:12.817,0
2023-08-14 17:23:12.826,0
2023-08-14 17:23:12.838,0
2023-08-14 17:23:12.848,0
2023-08-14 17:23:12.856,0
2023-08-14 17:23:12.867,0
2023-08-14 17:23:12.880,0
2023-08-14 17:23:12.888,0
2023-08-14 17:23:12.896,0
2023-08-14 17:23:12.907,0
2023-08-14 17:23:12.914,0
2023-08-14 17:23:12.928,0
2023-08-14 17:23:12.936,0
2023-08-14 17:23:12.946,0
2023-08-14 17:23:12.962,0
2023-08-14 17:23:12.962,0
2023-08-14 17:23:12.978,0
2023-08-14 17:23:12.986,0
2023-08-14 17:23:12.998,0
2023-08-14 17:23:13.006,0
2023-08-14 17:23:13.016,0
2023-08-14 17:23:13.028,0
2023-08-14 17:23:13.038,0
2023-08-14 17:23:13.045,0
2023-08-14 17:23:13.061,0
2023-08-14 17:23:13.069,0
2023-08-14 17:23:13.079,0
2023-08-14 17:23:13.087,0
2023-08-14 17:23:13.094,0
2023-08-14 17:23:13.106,0
2023-08-14 17:23:13.116,0
2023-08-14 17:23:13.128,0
2023-08-14 17:23:13.135,0
2023-08-14 17:23:13.151,0
2023-08-14 17:23:13.151,0
2023-08-14 17:23:13.167,0
2023-08-14 17:23:13.177,0
2023-08-14 17:23:13.188,0
2023-08-14 17:23:13.197,0
2023-08-14 17:23:13.205,0
2023-08-14 17:23:13.216,0
2023-08-14 17:23:13.224,0
2023-08-14 17:23:13.236,0
2023-08-14 17:23:13.250,0
2023-08-14 17:23:13.259,0
2023-08-14 17:23:13.269,0
2023-08-14 17:23:13.276,0
2023-08-14 17:23:13.287,0
2023-08-14 17:23:13.296,0
